BEAMS
HeaderRows:8,BinSize:0.3906250000000001,RunNumber:25486,Title:CoTa2O6 wTF=30G T=18K,Lab:TRIUMF,Area:M20D,Temperature:17.995(0.009)K,Field:-0.25G,BeginTime:1601480902,EndTime:1601482006,ElapsedSecs:1104,Method:TD-,Apparatus:LAMPF,Insert:bfud.391,Sample:CoTa2O6,Orientation:N/A,Das:MIDAS,NumHists:4,NumBins:26368,Experimenters:BYU
Back,Forw,Down,Up
150,150,150,150
600,600,600,600
683,683,683,683
25600,25600,25600,25600
640,640,640,640
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,4,0,0
29,21,1,13
8,0,10,9
0,0,0,0
0,0,0,0
1,1,0,0
1,1,0,1
2,3,2,1
1,1,1,1
1,1,1,0
1,0,0,0
2,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
2,1,0,1
0,1,0,1
0,1,1,0
1,0,2,0
2,0,0,1
0,0,0,1
0,1,0,0
2,0,0,0
1,0,0,0
1,0,0,0
0,1,1,0
1,0,0,0
1,1,1,0
0,1,0,1
0,0,0,1
1,2,0,0
1,1,0,1
2,1,0,0
0,2,1,0
2,1,0,0
1,2,0,0
0,0,0,1
1,0,1,0
1,0,0,0
1,0,1,0
0,1,1,0
3,2,1,1
0,2,1,1
2,0,0,0
0,0,0,0
0,0,0,0
0,0,1,0
1,1,0,0
2,0,0,2
1,0,0,1
1,2,1,1
0,1,0,1
0,0,0,0
0,0,0,0
1,1,0,0
2,1,0,1
0,0,0,1
0,1,1,0
2,0,0,0
0,1,1,0
0,1,0,0
0,0,0,0
1,0,1,0
0,0,0,1
0,0,0,0
0,0,0,0
0,1,0,0
1,0,0,0
1,2,0,1
0,1,0,0
0,1,0,0
1,1,0,1
0,1,0,1
2,2,0,1
1,0,0,0
0,1,0,0
0,2,1,0
1,0,2,0
1,2,1,1
0,2,1,0
1,1,0,1
0,0,0,0
0,0,0,1
0,1,0,1
0,0,1,0
2,0,1,2
1,4,0,0
1,0,0,0
3,1,0,1
1,2,0,0
1,0,0,1
1,1,0,0
1,3,0,1
1,1,0,1
2,0,0,0
0,0,1,1
1,0,0,2
1,1,0,0
1,0,1,0
2,1,0,0
1,1,0,1
0,4,1,0
1,0,0,0
2,1,0,0
2,1,0,0
1,0,0,1
2,1,0,0
0,1,0,0
1,0,0,0
2,1,0,0
3,1,0,0
0,0,0,1
1,0,0,0
2,1,0,0
1,0,1,0
0,0,1,0
0,1,0,0
1,1,1,1
0,1,0,0
0,1,0,0
1,0,0,1
3,1,0,0
0,0,0,0
1,0,0,1
0,1,0,0
1,0,1,2
1,1,0,0
0,1,2,0
2,1,0,0
1,0,0,0
1,0,1,0
0,0,0,0
0,0,0,2
1,2,0,0
1,0,0,0
0,0,0,2
0,2,0,0
0,1,0,0
0,1,0,0
0,0,1,0
1,1,0,0
1,1,0,0
1,2,0,0
3,1,0,0
0,3,0,2
1,1,0,1
1,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,2,0,0
0,0,1,1
1,0,0,0
1,1,0,0
2,1,0,1
1,2,0,0
4,1,3,1
1,0,1,1
1,1,0,1
0,0,0,0
0,2,0,0
2,0,0,0
0,0,1,0
1,0,1,1
4,1,0,1
0,0,0,1
1,0,1,0
1,0,1,0
0,1,1,0
0,0,0,1
1,0,0,1
0,1,0,0
0,0,0,0
0,0,0,0
0,1,0,1
0,2,0,1
3,0,0,0
0,3,0,1
0,0,0,0
0,2,0,1
0,1,0,1
0,0,1,1
0,0,0,0
0,1,0,0
1,0,0,0
2,0,0,0
2,0,0,2
2,0,1,0
0,0,0,0
1,0,0,0
3,1,0,1
2,0,0,0
2,0,0,0
2,1,0,1
1,0,0,1
2,2,0,1
0,0,0,1
1,0,2,0
2,0,0,0
1,0,0,0
1,1,1,1
1,1,0,1
2,0,0,1
0,1,1,0
1,1,0,1
1,0,0,0
0,0,0,0
0,1,0,0
1,0,1,0
0,0,0,0
1,2,0,1
0,1,1,0
0,0,0,0
2,1,0,0
0,1,0,0
0,0,0,0
0,1,1,1
0,1,0,1
1,0,1,0
0,1,0,0
1,0,0,1
2,0,0,0
0,0,0,0
1,1,1,0
1,0,0,1
1,0,0,0
0,0,0,0
0,1,0,0
0,0,1,2
2,0,1,0
2,1,0,1
0,0,0,0
0,1,0,0
1,2,0,0
0,1,0,0
0,0,0,0
1,1,0,1
1,0,2,1
4,3,0,1
0,0,0,0
0,0,0,0
0,1,0,0
1,0,1,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,1,0,0
0,1,0,0
0,0,0,0
0,1,0,0
0,1,1,1
0,1,0,0
4,2,1,1
1,0,0,1
1,1,0,0
2,1,0,2
1,3,1,0
0,0,1,0
0,1,0,1
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,2,0,0
0,0,0,0
0,1,0,0
0,1,0,1
0,1,0,0
2,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,2,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,2,0,0
0,2,0,1
1,0,0,0
0,0,0,1
1,1,1,0
0,2,1,1
1,1,0,0
0,1,1,1
1,0,0,0
0,2,0,0
1,1,1,0
0,2,0,0
0,1,0,0
1,2,0,0
1,1,0,0
4,2,0,1
0,1,1,0
1,0,0,0
3,2,0,2
0,0,0,0
0,0,1,0
1,0,0,1
0,2,0,0
3,3,2,2
1,0,0,0
1,0,0,0
1,0,0,0
4,0,1,0
0,1,2,0
0,0,1,0
0,1,2,1
1,0,0,1
1,0,1,0
1,0,0,0
0,1,0,0
0,1,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,1,0,0
0,1,0,0
1,2,0,2
0,0,1,1
1,1,0,0
2,1,0,0
1,1,1,0
1,0,0,0
0,0,0,0
1,2,0,1
0,0,0,0
0,0,1,1
0,1,1,0
2,0,0,0
0,0,1,0
0,0,0,0
0,1,0,2
0,0,0,1
1,0,0,0
0,0,0,1
0,1,0,0
1,2,0,0
1,2,0,1
0,0,0,1
0,0,0,2
2,0,0,0
0,1,0,0
0,2,0,0
0,0,0,0
0,2,1,0
1,1,0,0
1,1,0,0
1,1,0,0
2,2,0,0
2,1,0,0
0,1,0,0
2,0,1,1
0,0,0,0
0,2,0,0
1,2,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
2,0,0,0
0,1,0,0
1,0,0,0
0,0,0,0
0,2,0,0
2,1,1,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,2,0
1,1,1,0
1,2,0,1
1,1,0,0
0,1,0,0
2,1,0,1
0,0,0,0
1,1,0,1
0,0,0,0
0,0,0,1
0,1,0,0
0,1,1,0
2,0,0,0
1,0,0,0
0,0,0,0
0,0,2,1
2,0,0,0
1,0,1,1
1,2,0,0
0,0,0,0
0,1,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,0,1,0
0,0,0,0
0,2,0,0
1,0,1,0
0,2,0,0
0,0,0,0
0,0,0,0
0,1,0,0
0,1,0,1
0,2,0,0
0,1,0,0
0,3,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,1,0,1
1,0,0,0
0,1,0,0
0,2,0,0
0,1,0,1
0,2,1,0
0,2,0,0
2,0,0,0
0,0,0,0
0,1,0,0
0,0,1,0
0,0,1,2
0,3,0,0
1,0,0,1
0,1,1,0
1,0,0,0
2,1,0,1
0,2,2,1
1,0,1,0
4,0,0,2
1,0,0,0
2,0,0,1
0,0,0,1
1,0,0,1
0,2,0,0
0,1,0,0
0,0,0,1
2,1,0,0
1,0,0,0
2,1,0,0
0,0,0,0
0,0,0,0
0,0,0,1
2,1,0,0
0,0,0,1
1,3,0,1
0,0,0,1
1,0,0,0
0,0,0,0
2,1,1,1
1,2,1,0
1,0,0,0
0,0,0,0
1,0,1,0
1,1,0,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,0,0
0,1,2,1
1,1,0,0
0,0,0,0
0,1,0,0
0,2,0,0
2,0,0,0
0,0,1,0
0,1,0,0
0,2,1,0
1,1,0,0
1,0,0,1
0,0,1,0
1,0,0,0
0,0,1,0
3,0,1,0
2,1,0,0
1,0,0,1
0,1,0,0
1,2,0,1
0,1,0,0
1,1,0,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
1,0,1,0
0,0,0,0
1,0,0,1
1,0,1,0
0,0,0,0
1,0,0,0
1,1,0,1
0,0,0,0
0,0,0,0
0,0,0,1
2,0,1,0
0,0,0,0
2,0,0,1
0,1,0,1
0,2,0,0
0,1,0,0
2,0,0,0
0,0,0,0
2,2,0,0
0,1,0,0
2,0,0,0
0,0,1,0
1,0,0,1
0,1,0,0
1,0,0,1
2,3,0,0
0,1,0,0
0,1,0,1
0,1,0,0
0,0,0,0
3,2,0,0
2,1,0,0
0,0,0,0
1,1,2,1
3,2,0,1
2,0,0,1
8,1,1,1
8,2,4,1
5,2,4,1
11,2,2,1
22,13,5,7
32,14,9,9
33,24,14,14
75,35,32,16
94,54,35,37
175,85,62,67
234,133,112,103
301,176,146,115
367,176,182,152
437,199,292,171
503,193,393,148
499,133,380,167
458,127,374,138
432,133,322,132
490,104,257,145
435,108,222,136
407,84,243,131
404,105,194,144
438,110,192,133
395,122,171,133
374,105,140,119
401,122,152,134
410,86,149,131
399,104,130,145
399,117,153,138
404,101,114,146
436,108,136,115
373,86,154,143
397,99,143,125
444,103,117,149
406,107,140,120
397,107,143,134
401,110,168,128
383,122,130,113
393,121,109,134
423,151,163,120
385,156,119,137
405,162,141,133
410,179,128,145
387,197,144,128
395,200,158,142
412,230,132,154
403,266,145,139
410,263,151,120
386,271,134,131
390,261,147,141
396,264,140,127
390,266,149,132
398,277,128,161
407,271,137,145
389,258,138,119
413,275,133,144
399,238,138,145
437,276,130,154
391,276,136,133
403,298,150,141
369,280,136,134
399,288,126,125
413,264,147,118
441,250,173,137
396,281,149,124
349,256,154,141
390,256,130,147
368,280,128,142
380,298,152,115
373,281,156,163
401,267,117,118
391,261,124,145
379,286,131,148
366,279,150,131
403,285,146,155
370,292,116,159
356,278,147,136
405,269,140,145
400,236,164,145
351,277,133,124
367,285,135,141
385,265,134,122
372,265,111,128
364,306,124,141
395,285,114,127
379,251,128,117
377,288,149,127
405,274,140,128
360,317,140,139
375,282,111,150
419,279,129,145
357,268,142,129
385,281,132,140
371,279,130,132
426,271,133,139
321,295,134,138
337,261,127,128
386,288,134,143
396,251,127,142
395,282,139,139
396,267,131,124
344,293,149,123
403,260,129,139
357,299,146,121
348,253,145,133
392,282,141,135
372,256,163,130
365,212,131,129
385,270,152,145
357,289,135,141
355,285,138,143
403,301,128,130
374,282,133,141
387,253,122,147
401,275,152,132
359,250,136,137
377,270,140,119
403,280,117,141
380,278,146,133
394,264,143,126
372,274,123,131
387,249,155,128
421,301,133,149
375,233,121,127
367,295,142,145
368,265,131,155
382,284,138,148
383,257,140,136
369,275,128,133
410,264,127,143
380,275,121,136
371,275,131,106
363,253,120,128
417,292,131,136
384,274,126,125
383,243,160,130
381,274,120,124
376,256,157,142
385,293,128,147
362,263,130,117
363,281,116,154
379,307,111,128
357,270,128,145
371,283,146,153
369,261,156,119
381,284,144,144
366,302,136,153
380,276,142,131
372,262,125,140
391,271,147,163
355,253,132,142
385,250,113,152
395,262,125,143
352,252,124,153
386,261,149,129
395,260,126,119
359,251,142,150
340,272,144,152
377,275,117,149
372,293,148,127
334,264,136,140
388,289,135,113
353,273,127,146
353,255,127,148
399,273,114,140
362,245,132,144
368,281,139,140
423,239,135,142
374,268,116,138
333,267,138,135
365,261,136,110
374,293,123,151
381,306,112,143
397,260,122,139
396,286,160,129
368,287,115,134
379,285,156,132
395,291,119,116
404,257,108,133
409,261,141,108
358,268,154,156
359,253,131,139
396,263,128,150
397,263,129,138
376,253,142,168
421,289,125,139
348,260,135,143
393,248,125,151
367,282,147,146
362,241,133,132
388,255,141,137
383,265,155,146
370,296,136,109
350,245,140,145
363,255,150,156
369,260,116,142
342,287,137,157
369,275,134,142
385,286,140,150
400,259,137,147
378,278,130,140
398,256,112,120
382,285,131,139
380,266,129,138
389,252,148,146
357,268,154,160
342,294,141,148
363,269,129,134
383,267,155,141
363,259,124,146
387,283,138,145
363,253,128,110
347,260,114,144
377,265,131,137
340,261,155,125
370,274,126,144
369,258,125,130
365,276,124,146
383,277,126,131
370,275,128,140
395,269,135,148
363,247,130,122
359,265,125,144
380,246,141,127
372,278,120,142
346,290,107,164
372,280,116,140
385,247,123,141
346,245,114,144
350,244,127,134
404,294,123,142
383,256,114,112
367,275,115,136
405,279,107,161
354,293,137,153
381,271,135,137
388,282,116,150
382,284,131,138
386,274,129,131
353,258,115,141
326,310,135,138
415,284,109,135
369,244,117,133
390,269,126,124
371,234,125,145
379,266,143,145
385,270,142,147
366,270,131,139
410,285,130,136
395,248,132,117
383,281,120,144
340,272,140,156
